ts,cell_id,throughput,latency,jitter,packet_loss,cell_load,is_anomaly,source,ingested_at
2026-07-29 22:14:33.031036+00:00,cell_003,92.81,13.11,2.45,0.44,37.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:15:33.031036+00:00,cell_003,90.97,13.86,3.07,0.58,28.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:16:33.031036+00:00,cell_003,97.31,12.43,3.41,0.39,36.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:17:33.031036+00:00,cell_003,99.28,13.86,2.8,0.4,40.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:18:33.031036+00:00,cell_003,96.28,13.24,3.16,0.41,34.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:19:33.031036+00:00,cell_003,92.44,13.78,3.15,0.36,41.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:20:33.031036+00:00,cell_003,91.52,11.65,3.2,0.53,42.04,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:21:33.031036+00:00,cell_003,91.34,10.82,3.44,0.51,36.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:22:33.031036+00:00,cell_003,95.64,11.59,3.4,0.27,28.63,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:23:33.031036+00:00,cell_003,91.32,12.0,3.31,0.24,43.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:24:33.031036+00:00,cell_003,95.73,11.75,2.85,0.26,41.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:25:33.031036+00:00,cell_003,93.7,12.71,3.24,0.35,34.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:26:33.031036+00:00,cell_003,92.21,14.13,2.62,0.48,34.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:27:33.031036+00:00,cell_003,93.47,11.66,2.95,0.55,37.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:28:33.031036+00:00,cell_003,94.23,12.83,2.55,0.49,37.39,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:29:33.031036+00:00,cell_003,93.18,11.04,2.58,0.31,44.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:30:33.031036+00:00,cell_003,95.29,12.3,3.18,0.7,37.14,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:31:33.031036+00:00,cell_003,95.26,12.84,2.74,0.17,34.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:32:33.031036+00:00,cell_003,96.01,13.05,2.71,0.53,45.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:33:33.031036+00:00,cell_003,93.03,12.48,3.25,0.37,33.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:34:33.031036+00:00,cell_003,90.86,12.45,2.59,0.44,25.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:35:33.031036+00:00,cell_003,98.98,12.41,2.78,0.54,31.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:36:33.031036+00:00,cell_003,89.87,12.21,2.63,0.57,36.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:37:33.031036+00:00,cell_003,95.05,11.51,2.67,0.74,42.66,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:38:33.031036+00:00,cell_003,93.73,10.76,2.62,0.62,40.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:39:33.031036+00:00,cell_003,92.9,11.87,3.11,0.52,47.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:40:33.031036+00:00,cell_003,96.72,12.73,2.84,0.49,42.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:41:33.031036+00:00,cell_003,94.2,13.28,2.66,0.52,38.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:42:33.031036+00:00,cell_003,91.98,12.23,2.94,0.74,37.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:43:33.031036+00:00,cell_003,89.92,12.57,2.8,0.75,43.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:44:33.031036+00:00,cell_003,95.88,12.46,2.44,0.46,27.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:45:33.031036+00:00,cell_003,91.52,12.43,2.65,0.17,39.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:46:33.031036+00:00,cell_003,95.28,11.72,3.06,0.11,37.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:47:33.031036+00:00,cell_003,92.41,12.05,3.03,0.53,34.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:48:33.031036+00:00,cell_003,92.07,13.93,3.07,0.43,33.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:49:33.031036+00:00,cell_003,95.46,12.29,3.22,0.71,33.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:50:33.031036+00:00,cell_003,92.44,11.71,3.38,0.49,33.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:51:33.031036+00:00,cell_003,95.37,11.05,2.56,0.41,40.37,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:52:33.031036+00:00,cell_003,94.46,12.16,2.64,0.49,34.04,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:53:33.031036+00:00,cell_003,95.95,12.89,2.7,0.38,40.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:54:33.031036+00:00,cell_003,90.31,12.04,2.89,0.48,31.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:55:33.031036+00:00,cell_003,91.69,10.14,3.18,0.94,38.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:56:33.031036+00:00,cell_003,95.79,13.3,2.7,0.57,36.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:57:33.031036+00:00,cell_003,92.01,12.28,3.02,0.79,44.25,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:58:33.031036+00:00,cell_003,95.32,12.31,3.11,0.76,35.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 22:59:33.031036+00:00,cell_003,94.98,12.6,2.7,0.41,36.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:00:33.031036+00:00,cell_003,95.13,10.17,2.94,0.82,36.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:01:33.031036+00:00,cell_003,93.66,12.32,3.09,0.94,39.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:02:33.031036+00:00,cell_003,93.13,14.27,2.73,0.59,42.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:03:33.031036+00:00,cell_003,98.27,11.71,3.52,0.29,36.11,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:04:33.031036+00:00,cell_003,89.38,12.96,2.96,0.61,33.84,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:05:33.031036+00:00,cell_003,91.13,11.14,2.99,0.65,44.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:06:33.031036+00:00,cell_003,97.16,12.75,2.98,0.85,28.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:07:33.031036+00:00,cell_003,93.44,12.65,2.96,0.55,35.32,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:08:33.031036+00:00,cell_003,95.26,13.2,3.03,0.55,47.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:09:33.031036+00:00,cell_003,92.09,11.36,3.09,0.32,38.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:10:33.031036+00:00,cell_003,86.94,14.01,2.91,0.47,38.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:11:33.031036+00:00,cell_003,91.41,13.41,2.5,0.23,34.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:12:33.031036+00:00,cell_003,96.45,12.36,3.38,0.32,37.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:13:33.031036+00:00,cell_003,91.76,11.32,2.73,0.67,33.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:14:33.031036+00:00,cell_003,95.82,12.64,3.14,0.49,34.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:15:33.031036+00:00,cell_003,94.27,11.49,2.42,0.41,35.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:16:33.031036+00:00,cell_003,92.97,11.54,3.29,0.39,32.57,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:17:33.031036+00:00,cell_003,96.72,9.52,3.37,0.27,26.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:18:33.031036+00:00,cell_003,91.29,10.15,2.78,0.61,37.76,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:19:33.031036+00:00,cell_003,94.04,11.9,3.3,0.76,30.92,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:20:33.031036+00:00,cell_003,99.11,12.71,2.72,0.24,31.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:21:33.031036+00:00,cell_003,94.92,13.56,3.15,0.67,33.52,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:22:33.031036+00:00,cell_003,96.68,12.21,3.34,0.51,28.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:23:33.031036+00:00,cell_003,94.77,12.89,2.45,0.85,32.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:24:33.031036+00:00,cell_003,94.35,13.99,3.13,0.5,32.1,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:25:33.031036+00:00,cell_003,97.57,11.95,3.0,0.78,27.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:26:33.031036+00:00,cell_003,87.02,11.8,2.63,0.39,36.82,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:27:33.031036+00:00,cell_003,92.9,13.99,3.15,0.4,31.9,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:28:33.031036+00:00,cell_003,95.26,13.08,2.82,0.21,38.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:29:33.031036+00:00,cell_003,96.87,10.43,2.51,0.54,34.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:30:33.031036+00:00,cell_003,91.64,11.67,3.74,0.19,33.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:31:33.031036+00:00,cell_003,98.07,13.26,3.33,0.78,26.73,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:32:33.031036+00:00,cell_003,94.5,12.52,2.56,0.13,22.0,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:33:33.031036+00:00,cell_003,95.02,12.71,2.8,0.48,36.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:34:33.031036+00:00,cell_003,101.04,10.54,3.02,0.32,30.94,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:35:33.031036+00:00,cell_003,97.23,13.51,2.6,0.25,32.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:36:33.031036+00:00,cell_003,95.28,11.3,2.91,0.48,22.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:37:33.031036+00:00,cell_003,96.75,11.31,2.72,0.84,30.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:38:33.031036+00:00,cell_003,93.39,12.19,2.91,0.54,34.5,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:39:33.031036+00:00,cell_003,95.67,12.14,3.05,0.38,25.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:40:33.031036+00:00,cell_003,100.64,11.32,2.87,0.04,35.09,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:41:33.031036+00:00,cell_003,101.28,12.77,2.91,0.36,26.99,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:42:33.031036+00:00,cell_003,90.15,12.01,2.83,0.13,37.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:43:33.031036+00:00,cell_003,96.44,13.5,2.62,0.84,30.69,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:44:33.031036+00:00,cell_003,91.76,12.55,2.55,0.51,30.88,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:45:33.031036+00:00,cell_003,92.09,11.28,2.69,0.87,33.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:46:33.031036+00:00,cell_003,98.61,11.08,2.72,0.64,38.65,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:47:33.031036+00:00,cell_003,97.18,12.8,2.91,0.17,26.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:48:33.031036+00:00,cell_003,92.08,10.98,2.97,0.24,32.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:49:33.031036+00:00,cell_003,97.54,11.73,3.12,0.31,29.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:50:33.031036+00:00,cell_003,97.4,12.19,3.23,0.51,26.43,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:51:33.031036+00:00,cell_003,93.66,13.69,2.73,0.14,30.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:52:33.031036+00:00,cell_003,100.74,10.39,2.64,0.55,28.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:53:33.031036+00:00,cell_003,96.0,10.88,2.71,0.53,30.17,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:54:33.031036+00:00,cell_003,94.91,13.35,3.05,0.22,37.32,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:55:33.031036+00:00,cell_003,104.0,13.36,3.11,0.18,32.28,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:56:33.031036+00:00,cell_003,97.73,13.83,2.83,0.47,32.45,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:57:33.031036+00:00,cell_003,94.64,12.29,3.01,0.27,33.62,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:58:33.031036+00:00,cell_003,95.54,10.63,2.72,0.61,25.61,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-29 23:59:33.031036+00:00,cell_003,94.09,13.93,3.41,0.62,28.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:00:33.031036+00:00,cell_003,93.34,11.6,3.06,0.57,30.81,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:01:33.031036+00:00,cell_003,97.56,11.16,3.18,0.64,31.54,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:02:33.031036+00:00,cell_003,97.41,13.49,2.6,0.49,34.16,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:03:33.031036+00:00,cell_003,101.04,12.4,3.38,0.56,32.57,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:04:33.031036+00:00,cell_003,94.08,12.22,2.7,0.32,25.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:05:33.031036+00:00,cell_003,99.41,12.74,3.35,0.48,32.6,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:06:33.031036+00:00,cell_003,92.58,9.85,2.83,0.47,35.14,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:07:33.031036+00:00,cell_003,96.18,12.11,2.84,0.72,27.04,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:08:33.031036+00:00,cell_003,97.41,12.6,2.5,0.57,28.53,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:09:33.031036+00:00,cell_003,96.79,12.77,2.77,0.8,19.96,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:10:33.031036+00:00,cell_003,96.02,12.49,2.79,0.24,30.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:11:33.031036+00:00,cell_003,93.7,10.86,2.56,0.25,28.49,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:12:33.031036+00:00,cell_003,93.11,11.14,3.0,0.6,34.21,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:13:33.031036+00:00,cell_003,93.51,13.07,2.93,0.0,29.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:14:33.031036+00:00,cell_003,95.14,11.34,2.6,0.56,44.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:15:33.031036+00:00,cell_003,96.78,10.74,2.72,0.81,37.1,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:16:33.031036+00:00,cell_003,94.42,11.82,2.93,0.48,35.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:17:33.031036+00:00,cell_003,96.14,12.89,2.73,0.57,34.05,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:18:33.031036+00:00,cell_003,93.5,12.25,2.82,0.71,24.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:19:33.031036+00:00,cell_003,98.19,11.14,2.39,0.48,30.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:20:33.031036+00:00,cell_003,97.6,11.7,2.9,0.19,30.09,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:21:33.031036+00:00,cell_003,97.9,10.41,2.59,1.08,38.35,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:22:33.031036+00:00,cell_003,96.55,12.69,2.72,0.57,32.77,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:23:33.031036+00:00,cell_003,100.7,11.78,2.78,0.4,33.42,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:24:33.031036+00:00,cell_003,93.83,13.92,3.03,0.63,34.15,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:25:33.031036+00:00,cell_003,97.29,10.67,2.79,0.81,26.87,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:26:33.031036+00:00,cell_003,95.73,10.12,3.65,0.47,38.23,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:27:33.031036+00:00,cell_003,95.46,12.6,2.75,0.5,28.33,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:28:33.031036+00:00,cell_003,100.5,12.41,2.36,0.48,35.31,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:29:33.031036+00:00,cell_003,97.23,12.08,3.1,0.57,35.51,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:30:33.031036+00:00,cell_003,93.18,10.81,2.83,0.07,27.59,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:31:33.031036+00:00,cell_003,91.99,10.21,2.45,0.58,31.89,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:32:33.031036+00:00,cell_003,95.67,11.54,2.9,0.37,31.71,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:33:33.031036+00:00,cell_003,95.18,11.39,2.71,0.21,29.58,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:34:33.031036+00:00,cell_003,95.19,11.93,2.51,0.57,33.87,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:35:33.031036+00:00,cell_003,94.94,10.87,2.68,0.28,32.14,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:36:33.031036+00:00,cell_003,93.15,11.19,2.92,0.35,28.07,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:37:33.031036+00:00,cell_003,96.36,11.31,2.45,0.41,31.56,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:38:33.031036+00:00,cell_003,101.05,9.15,3.08,0.41,26.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:39:33.031036+00:00,cell_003,96.34,12.26,2.97,0.34,40.97,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:40:33.031036+00:00,cell_003,94.75,12.74,2.14,0.2,23.41,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:41:33.031036+00:00,cell_003,95.61,12.65,2.89,0.11,31.34,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:42:33.031036+00:00,cell_003,97.07,11.23,2.72,0.36,28.29,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:43:33.031036+00:00,cell_003,100.37,11.34,2.92,0.59,30.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:44:33.031036+00:00,cell_003,93.1,10.89,2.94,0.43,26.14,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:45:33.031036+00:00,cell_003,92.74,11.19,2.9,0.53,32.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:46:33.031036+00:00,cell_003,99.72,10.85,2.64,0.34,35.19,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:47:33.031036+00:00,cell_003,99.28,11.91,2.39,0.72,31.45,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:48:33.031036+00:00,cell_003,94.36,10.51,3.26,0.35,39.07,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:49:33.031036+00:00,cell_003,98.51,12.11,2.52,0.03,25.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:50:33.031036+00:00,cell_003,97.28,10.82,2.95,0.26,36.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:51:33.031036+00:00,cell_003,95.83,13.68,2.81,0.61,28.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:52:33.031036+00:00,cell_003,96.51,10.07,2.58,0.48,31.45,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:53:33.031036+00:00,cell_003,97.91,13.76,3.06,0.68,36.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:54:33.031036+00:00,cell_003,103.66,12.22,2.84,0.58,30.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:55:33.031036+00:00,cell_003,99.21,13.39,2.52,0.41,20.67,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:56:33.031036+00:00,cell_003,98.32,12.62,3.31,0.21,31.72,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:57:33.031036+00:00,cell_003,98.55,12.77,3.27,0.43,31.27,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:58:33.031036+00:00,cell_003,92.84,12.32,3.08,0.37,25.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 00:59:33.031036+00:00,cell_003,97.7,9.9,3.16,0.22,24.46,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:00:33.031036+00:00,cell_003,94.26,12.09,3.23,0.52,34.95,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:01:33.031036+00:00,cell_003,90.55,13.49,2.2,0.37,33.06,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:02:33.031036+00:00,cell_003,100.06,10.23,3.01,0.63,30.38,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:03:33.031036+00:00,cell_003,93.96,11.61,3.37,0.78,28.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:04:33.031036+00:00,cell_003,91.23,12.64,3.21,0.27,35.22,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:05:33.031036+00:00,cell_003,94.87,12.34,2.82,0.54,36.74,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:06:33.031036+00:00,cell_003,91.54,12.05,3.02,0.36,21.78,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:07:33.031036+00:00,cell_003,102.36,12.69,3.18,0.12,37.24,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:08:33.031036+00:00,cell_003,101.24,13.03,3.11,0.46,30.83,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:09:33.031036+00:00,cell_003,95.57,12.08,3.22,0.14,25.12,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:10:33.031036+00:00,cell_003,96.68,12.42,2.23,0.44,35.98,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:11:33.031036+00:00,cell_003,95.89,11.83,3.03,0.55,33.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:12:33.031036+00:00,cell_003,96.57,11.82,3.16,0.88,28.08,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:13:33.031036+00:00,cell_003,94.61,10.86,2.97,0.42,23.64,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:14:33.031036+00:00,cell_003,95.97,13.06,2.83,0.49,25.87,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:15:33.031036+00:00,cell_003,91.9,11.71,2.81,0.31,32.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:16:33.031036+00:00,cell_003,94.05,11.97,2.73,0.83,20.4,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:17:33.031036+00:00,cell_003,100.62,12.48,2.64,0.69,28.07,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:18:33.031036+00:00,cell_003,101.73,11.22,2.42,0.12,30.79,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:19:33.031036+00:00,cell_003,96.15,12.45,2.61,0.13,33.44,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:20:33.031036+00:00,cell_003,97.37,12.78,2.98,0.71,33.36,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:21:33.031036+00:00,cell_003,96.48,12.39,3.08,0.3,29.48,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:22:33.031036+00:00,cell_003,91.2,12.47,2.53,0.36,31.91,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:23:33.031036+00:00,cell_003,95.15,10.56,3.01,0.33,35.01,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:24:33.031036+00:00,cell_003,93.7,11.69,3.1,0.21,30.75,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:25:33.031036+00:00,cell_003,96.32,13.26,3.05,0.54,20.85,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:26:33.031036+00:00,cell_003,95.35,13.5,2.43,0.33,20.8,False,batch,2026-08-11 23:58:34.403230+00:00
2026-07-30 01:27:33.031036+00:00,cell_003,91.12,13.99,2.6,0.46,28.13,False,batch,2026-08-11 23:58:34.403230+00:00
